@relation 'data/training_turorial1.arff-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R1-3,10,23-31,35'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute legal_actions_N {True,False}
@attribute legal_actions_S {True,False}
@attribute legal_actions_E {True,False}
@attribute legal_actions_W {True,False}
@attribute number_ghosts numeric
@attribute number_living_ghosts numeric
@attribute mov_ver numeric
@attribute mov_hor numeric
@attribute min_distancia_norte numeric
@attribute min_distancia_sur numeric
@attribute min_distancia_oeste numeric
@attribute min_distancia_este numeric
@attribute num_ghost_N numeric
@attribute num_ghost_S numeric
@attribute num_ghost_W numeric
@attribute num_ghost_E numeric
@attribute distancia_fantasma_cercano numeric
@attribute pac_dots numeric
@attribute nearest_food numeric
@attribute action {North,South,West,East,Stop}

@data
9,3,False,False,True,True,4,1,7,7,7,999999,7,999999,1,0,1,0,4,9,7,West
8,3,False,False,True,True,4,1,5,7,7,999999,5,999999,1,0,1,0,3,9,8,West
7,3,True,False,True,False,4,1,4,8,8,999999,4,999999,1,0,1,0,2,9,9,North
7,4,True,True,False,False,4,1,4,7,7,999999,4,999999,1,0,1,0,3,9,8,North
7,5,True,True,False,True,4,1,4,5,5,999999,4,999999,1,0,1,0,4,9,7,West
6,5,False,False,True,True,4,1,3,6,6,999999,3,999999,1,0,1,0,5,9,8,West
5,5,False,False,True,True,4,1,2,6,6,999999,2,999999,1,0,1,0,4,9,8,West
4,5,False,False,True,True,4,1,1,7,7,999999,1,999999,1,0,1,0,5,9,7,West
3,5,True,False,True,True,4,1,1,7,7,999999,1,999999,1,0,1,0,4,9,6,North
3,6,True,True,False,True,4,1,1,6,6,999999,1,999999,1,0,1,0,5,9,5,North
3,7,True,True,False,False,4,1,2,5,5,999999,2,999999,1,0,1,0,6,9,4,North
3,8,False,True,False,True,4,1,2,4,4,999999,2,999999,1,0,1,0,6,9,3,West
2,8,False,False,True,True,4,1,0,4,4,999999,999999,999999,1,0,0,0,4,9,2,West
1,8,True,False,True,False,4,1,2,4,4,999999,999999,2,1,0,0,1,6,8,16,North
1,9,True,True,False,False,4,1,2,3,3,999999,999999,2,1,0,0,1,5,8,16,North
1,10,False,True,True,False,4,1,2,3,3,999999,999999,2,1,0,0,1,5,8,15,East
2,10,False,False,True,True,4,1,1,3,3,999999,999999,1,1,0,0,1,4,8,14,East
3,10,True,False,False,True,4,1,0,3,3,999999,999999,999999,1,0,0,0,3,8,13,North
3,11,True,True,False,False,4,1,1,2,2,999999,999999,1,1,0,0,1,3,8,12,North
3,12,True,True,False,True,4,1,1,1,1,999999,999999,1,1,0,0,1,2,8,11,North
