@relation 'data/training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R1-5,11-12,23-33,35-weka.filters.unsupervised.attribute.Remove-R5'

@attribute legal_actions_N {True,False}
@attribute legal_actions_S {True,False}
@attribute legal_actions_E {True,False}
@attribute legal_actions_W {True,False}
@attribute mov_ver numeric
@attribute mov_hor numeric
@attribute min_distancia_norte numeric
@attribute min_distancia_sur numeric
@attribute min_distancia_oeste numeric
@attribute min_distancia_este numeric
@attribute num_ghost_N numeric
@attribute num_ghost_S numeric
@attribute num_ghost_W numeric
@attribute num_ghost_E numeric
@attribute nearest_food numeric
@attribute action {North,South,West,East,Stop}

@data
False,True,False,True,3,4,4,999999,3,999999,2,0,2,0,12,West
False,False,True,True,3,4,4,999999,3,999999,2,0,2,0,11,West
True,True,True,False,2,4,4,999999,2,999999,2,0,2,0,10,North
True,True,False,False,2,3,3,999999,2,999999,2,0,2,0,9,North
False,True,True,False,2,1,1,999999,2,999999,2,0,2,0,8,East
False,False,True,True,3,0,7,999999,3,999999,1,0,2,0,9,East
True,False,False,True,4,1,1,999999,4,999999,2,0,2,0,10,North
True,True,False,False,4,1,1,999999,4,999999,2,0,2,0,9,North
False,True,False,True,4,1,5,1,4,999999,1,1,2,0,8,Stop
False,True,False,True,4,0,5,999999,4,999999,1,0,2,0,8,West
False,False,True,True,3,0,5,999999,3,999999,1,0,2,0,7,West
True,False,True,False,1,0,5,999999,1,999999,1,0,2,0,6,Stop
True,False,True,False,1,0,5,999999,1,999999,1,0,2,0,6,North
True,True,False,False,2,1,4,1,2,999999,1,1,2,0,5,North
True,True,True,False,1,2,3,2,1,999999,1,1,2,0,4,North
False,True,True,True,2,2,2,3,2,999999,1,1,2,0,3,West
True,False,True,False,1,2,2,3,1,999999,1,1,2,0,2,Stop
True,False,True,False,1,2,2,2,1,999999,1,1,2,0,2,Stop
True,False,True,False,0,1,2,1,23,999999,1,1,1,0,2,North
True,True,False,True,0,1,1,2,23,999999,1,1,1,0,12,West
True,False,True,False,1,0,999999,1,22,1,0,1,1,1,11,Stop
True,False,True,False,1,1,1,2,22,1,1,1,1,1,11,Stop
True,False,True,False,0,1,1,3,22,999999,1,1,1,0,11,North
False,True,True,False,22,3,999999,3,22,999999,0,1,1,0,12,East
False,True,True,True,23,2,999999,2,23,999999,0,1,1,0,13,East
False,False,True,True,24,3,999999,3,24,999999,0,1,1,0,14,East
False,False,True,True,26,3,999999,3,26,999999,0,1,1,0,15,East
False,False,False,True,27,3,999999,3,27,999999,0,1,1,0,16,Stop
False,False,False,True,26,3,999999,3,26,999999,0,1,1,0,16,West
False,False,True,True,25,2,999999,2,25,999999,0,1,1,0,15,West
False,False,True,True,23,2,999999,2,23,999999,0,1,1,0,14,West
False,True,True,True,23,2,999999,2,23,999999,0,1,1,0,13,South
True,True,False,True,23,1,999999,1,23,999999,0,1,1,0,12,South
True,False,True,False,22,0,999999,999999,22,999999,0,0,1,0,11,East
False,True,True,True,22,0,999999,999999,22,999999,0,0,1,0,12,South
True,True,True,False,22,2,2,999999,22,999999,1,0,1,0,11,South
True,True,False,False,22,3,3,999999,22,999999,1,0,1,0,12,South
True,False,True,False,22,4,4,999999,22,999999,1,0,1,0,13,East
False,False,True,True,23,4,4,999999,23,999999,1,0,1,0,14,East
False,True,False,True,24,3,3,999999,24,999999,1,0,1,0,15,South
True,True,False,False,24,4,4,999999,24,999999,1,0,1,0,16,South
True,False,False,True,24,6,6,999999,24,999999,1,0,1,0,17,West
False,False,True,True,23,6,6,999999,23,999999,1,0,1,0,16,West
False,True,True,False,22,6,6,999999,22,999999,1,0,1,0,15,South
True,True,False,False,22,6,6,999999,22,999999,1,0,1,0,15,South
True,True,True,False,22,7,7,999999,22,999999,1,0,1,0,14,South
True,False,False,True,22,8,8,999999,22,999999,1,0,1,0,13,West
False,False,True,True,21,9,9,999999,21,999999,1,0,1,0,12,West
False,True,True,True,20,10,10,999999,20,999999,1,0,1,0,11,West
False,False,True,True,19,9,9,999999,19,999999,1,0,1,0,10,West
True,True,True,False,18,9,9,999999,18,999999,1,0,1,0,9,North
True,True,False,False,18,8,8,999999,18,999999,1,0,1,0,10,North
False,True,True,False,18,7,7,999999,18,999999,1,0,1,0,11,East
False,False,True,True,19,7,7,999999,19,999999,1,0,1,0,12,East
True,False,False,True,20,7,7,999999,20,999999,1,0,1,0,13,North
True,True,False,False,20,6,6,999999,20,999999,1,0,1,0,13,North
True,True,False,True,20,5,5,999999,20,999999,1,0,1,0,12,West
False,False,True,True,19,6,6,999999,19,999999,1,0,1,0,11,West
False,False,True,True,18,6,6,999999,18,999999,1,0,1,0,10,West
False,False,True,True,17,6,6,999999,17,999999,1,0,1,0,9,West
True,True,True,True,16,6,6,999999,16,999999,1,0,1,0,8,North
True,True,False,False,16,5,5,999999,16,999999,1,0,1,0,7,North
True,True,False,False,17,4,4,999999,17,999999,1,0,1,0,6,North
True,True,True,False,18,3,3,999999,18,999999,1,0,1,0,5,North
False,True,False,True,19,2,2,999999,19,999999,1,0,1,0,6,West
False,False,True,True,19,2,2,999999,19,999999,1,0,1,0,5,West
True,False,True,True,18,1,1,999999,18,999999,1,0,1,0,4,West
False,False,True,True,17,1,1,999999,17,999999,1,0,1,0,3,West
False,False,True,True,16,1,1,999999,16,999999,1,0,1,0,2,West
False,True,True,False,15,1,1,999999,15,999999,1,0,1,0,3,South
True,True,False,False,15,1,1,999999,15,999999,1,0,1,0,2,South
True,False,False,True,15,3,3,999999,15,999999,1,0,1,0,3,West
False,True,True,True,14,4,4,999999,14,999999,1,0,1,0,2,West
True,False,True,True,13,4,4,999999,13,999999,1,0,1,0,6,North
True,True,False,False,13,3,3,999999,13,999999,1,0,1,0,7,South
True,False,True,True,12,4,4,999999,12,999999,1,0,1,0,6,West
False,False,True,True,11,4,4,999999,11,999999,1,0,1,0,7,West
False,False,True,True,10,4,4,999999,10,999999,1,0,1,0,8,West
False,True,True,False,10,4,4,999999,10,999999,1,0,1,0,9,South
True,True,False,False,10,5,5,999999,10,999999,1,0,1,0,8,South
True,True,False,True,10,6,6,999999,10,999999,1,0,1,0,7,South
True,True,False,False,9,7,7,999999,9,999999,1,0,1,0,6,South
True,False,True,False,8,8,8,999999,8,999999,1,0,1,0,5,East
False,False,True,True,8,8,8,999999,8,999999,1,0,1,0,4,East
False,False,True,True,10,8,8,999999,10,999999,1,0,1,0,3,East
False,True,False,True,10,8,8,999999,10,999999,1,0,1,0,2,South
True,True,False,False,11,9,9,999999,11,999999,1,0,1,0,16,South
True,False,False,True,10,10,10,999999,10,999999,1,0,1,0,17,North
True,True,False,False,10,9,9,999999,10,999999,1,0,1,0,16,North
False,True,False,True,9,8,8,999999,9,999999,1,0,1,0,15,West
False,False,True,True,8,7,7,999999,8,999999,1,0,1,0,14,West
False,False,True,True,7,8,8,999999,7,999999,1,0,1,0,13,West
True,False,True,False,6,8,8,999999,6,999999,1,0,1,0,12,North
True,True,False,False,7,7,7,999999,7,999999,1,0,1,0,11,North
True,True,False,True,6,6,6,999999,6,999999,1,0,1,0,10,West
False,False,True,True,6,6,6,999999,6,999999,1,0,1,0,9,West
True,False,True,True,6,6,6,999999,6,999999,1,0,1,0,8,West
False,False,True,True,5,6,6,999999,5,999999,1,0,1,0,7,West
False,False,True,True,3,6,6,999999,3,999999,1,0,1,0,6,West
False,False,True,True,2,6,6,999999,2,999999,1,0,1,0,5,West
False,True,True,False,1,6,6,999999,1,999999,1,0,1,0,4,South
True,True,False,False,1,7,7,999999,1,999999,1,0,1,0,5,South
True,False,True,False,0,8,8,999999,999999,999999,1,0,0,0,6,East
False,False,True,True,2,8,8,999999,2,999999,1,0,1,0,7,East
False,True,False,True,3,8,8,999999,3,999999,1,0,1,0,8,South
True,True,False,False,4,9,9,999999,4,999999,1,0,1,0,9,South
True,True,False,True,5,10,10,999999,5,999999,1,0,1,0,10,West
False,False,True,True,3,10,10,999999,3,999999,1,0,1,0,9,West
False,False,True,True,3,10,10,999999,3,999999,1,0,1,0,8,West
False,False,True,True,1,10,10,999999,1,999999,1,0,1,0,7,West
True,False,True,True,1,10,10,999999,1,999999,1,0,1,0,6,North
True,True,False,True,1,9,9,999999,1,999999,1,0,1,0,5,North
True,True,False,False,1,8,8,999999,1,999999,1,0,1,0,4,North
False,True,False,True,0,7,7,999999,999999,999999,1,0,0,0,3,West
False,False,True,True,1,7,7,999999,999999,1,1,0,0,1,2,West
True,False,True,False,2,7,7,999999,999999,2,1,0,0,1,-1,North
True,True,False,False,2,6,6,999999,999999,2,1,0,0,1,-1,North
False,True,True,False,2,5,5,999999,999999,2,1,0,0,1,-1,East
False,False,True,True,1,5,5,999999,999999,1,1,0,0,1,-1,East
True,False,False,True,1,5,5,999999,1,999999,1,0,1,0,-1,North
True,True,False,False,0,4,4,999999,999999,999999,1,0,0,0,-1,North
True,True,False,True,0,3,3,999999,999999,999999,1,0,0,0,-1,North
False,True,True,False,0,2,2,999999,999999,999999,1,0,0,0,-1,Stop
False,True,True,False,1,2,2,999999,999999,1,1,0,0,1,-1,Stop
False,True,True,False,1,2,2,999999,999999,1,1,0,0,1,-1,East
False,False,True,True,1,2,2,999999,999999,1,1,0,0,1,-1,East
True,False,False,True,1,2,2,999999,1,999999,1,0,1,0,-1,North
True,True,False,False,2,1,1,999999,2,999999,1,0,1,0,-1,North
False,True,False,True,2,0,999999,999999,2,999999,0,0,1,0,-1,West
False,False,True,True,2,0,999999,999999,2,999999,0,0,1,0,-1,West
False,False,True,True,2,0,999999,999999,2,999999,0,0,1,0,-1,West
