@relation data/training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R37

@attribute TICK numeric
@attribute width numeric
@attribute height numeric
@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute legal_actions_N {True,False}
@attribute legal_actions_S {True,False}
@attribute legal_actions_E {True,False}
@attribute legal_actions_W {True,False}
@attribute direction {North,South,West,East,Stop}
@attribute number_ghosts numeric
@attribute number_living_ghosts numeric
@attribute mov_ver numeric
@attribute mov_hor numeric
@attribute min_distancia_norte numeric
@attribute min_distancia_sur numeric
@attribute min_distancia_oeste numeric
@attribute min_distancia_este numeric
@attribute num_ghost_N numeric
@attribute num_ghost_S numeric
@attribute num_ghost_W numeric
@attribute num_ghost_E numeric
@attribute num_ghost_ori_N numeric
@attribute num_ghost_ori_S numeric
@attribute num_ghost_ori_W numeric
@attribute num_ghost_ori_E numeric
@attribute direccion_fantasma_N {North,South,West,East,Stop,None}
@attribute direccion_fantasma_S {North,South,West,East,Stop,None}
@attribute direccion_fantasma_W {North,South,West,East,Stop,None}
@attribute direccion_fantasma_E {North,South,West,East,Stop,None}
@attribute direccion_fantasma_cercano {North,South,West,East,Stop}
@attribute distancia_fantasma_cercano numeric
@attribute pac_dots numeric
@attribute nearest_food numeric
@attribute SCORE numeric
@attribute action {North,South,West,East,Stop}

@data
6,27,20,1,18,False,True,True,False,Stop,4,4,5,2,999999,2,999999,5,0,4,0,4,0,2,2,0,None,West,None,South,South,14,0,-1,-5,South
7,27,20,1,17,True,True,False,False,South,4,4,5,1,999999,1,999999,5,0,4,0,4,1,1,2,0,None,West,None,North,North,12,0,-1,-6,South
8,27,20,1,16,True,True,True,False,South,4,4,5,1,999999,1,999999,5,0,4,0,4,0,2,2,0,None,South,None,South,South,12,0,-1,-7,South
9,27,20,1,15,True,True,True,False,South,4,4,4,1,999999,1,999999,4,0,4,0,4,0,1,2,1,None,South,None,West,West,10,0,-1,-8,South
10,27,20,1,14,True,True,True,False,South,4,4,4,0,999999,6,999999,4,0,3,0,4,1,1,0,2,None,South,None,South,South,10,0,-1,-9,South
11,27,20,1,13,True,True,False,False,South,4,4,3,1,1,5,999999,3,1,3,0,4,0,0,3,1,East,West,None,West,West,8,0,-1,-10,South
12,27,20,1,12,True,True,True,False,South,4,4,3,2,2,4,999999,3,1,3,0,4,0,0,4,0,West,West,None,West,West,7,0,-1,-11,South
13,27,20,1,11,True,True,False,False,South,4,4,3,3,4,3,999999,3,1,3,0,4,1,0,2,1,North,West,None,West,West,6,0,-1,-12,South
14,27,20,1,10,True,True,False,False,South,4,4,4,2,6,2,999999,4,1,3,0,4,1,0,1,2,North,East,None,East,East,6,0,-1,-13,South
15,27,20,1,9,True,True,False,False,South,4,4,4,0,6,3,999999,4,1,2,0,4,1,1,1,1,South,West,None,North,North,4,0,-1,-14,South
16,27,20,1,8,True,True,False,False,South,4,4,4,1,1,2,999999,4,2,2,0,4,1,1,1,1,North,West,None,North,North,5,0,-1,-15,South
17,27,20,1,7,True,True,False,False,South,4,4,4,1,2,1,999999,4,2,2,0,4,3,0,1,0,North,West,None,North,North,6,0,-1,-16,South
18,27,20,1,6,True,True,True,False,South,4,4,4,0,4,1,999999,4,2,1,0,4,2,1,0,1,North,South,None,North,North,8,0,-1,-17,South
19,27,20,1,5,True,True,True,False,South,4,4,4,0,5,999999,999999,4,2,0,0,4,1,2,0,1,North,None,None,North,North,9,0,-1,-18,East
20,27,20,2,5,True,True,True,True,East,4,4,4,0,5,1,999999,4,2,1,0,4,0,2,1,1,East,South,None,East,West,8,0,-1,-19,East
21,27,20,3,5,True,True,True,True,East,4,4,2,0,5,1,999999,2,2,1,0,4,0,1,2,1,West,South,None,West,West,7,0,-1,-20,East
22,27,20,4,5,True,True,True,True,East,4,4,1,1,1,1,999999,1,3,1,0,4,2,0,1,1,North,East,None,West,West,6,0,-1,-21,North
23,27,20,4,6,True,True,True,True,North,4,4,2,1,4,1,999999,2,2,2,0,4,1,1,0,2,East,South,None,East,East,6,0,-1,-22,North
24,27,20,4,7,True,True,True,True,North,4,4,2,2,2,2,999999,2,2,2,0,4,0,4,0,0,South,South,None,South,South,4,0,-1,-23,North
25,27,20,4,8,True,True,True,True,North,4,4,2,2,2,4,999999,2,2,2,0,4,3,1,0,0,North,South,None,North,North,4,0,-1,-24,North
26,27,20,4,9,True,True,True,True,North,4,4,2,0,6,5,999999,2,1,2,0,4,1,2,1,0,South,West,None,South,South,2,0,-1,-25,East
27,27,20,5,9,True,True,True,True,East,4,4,1,1,5,1,999999,1,1,3,0,4,0,2,1,1,South,South,None,South,South,2,0,-1,-26,East
28,27,20,6,9,True,True,False,True,East,4,4,0,2,4,2,999999,4,1,3,0,3,0,2,2,0,South,South,None,West,South,2,0,-1,-27,Stop
29,27,20,6,9,True,True,False,True,East,4,4,1,2,4,2,1,5,1,3,1,3,0,1,2,1,South,West,West,East,West,3,0,-1,-28,South
30,27,20,6,8,True,True,False,True,South,4,4,1,1,5,1,1,5,1,3,1,3,0,1,3,0,West,West,West,South,West,2,0,-1,-29,South
31,27,20,6,7,True,True,False,True,South,4,3,5,3,6,3,999999,5,1,2,0,3,0,1,2,0,West,West,None,South,South,9,0,-1,170,South
32,27,20,6,6,True,False,True,True,South,4,3,5,2,7,2,999999,5,1,2,0,3,1,0,2,0,West,North,None,North,North,7,0,-1,169,West
33,27,20,5,6,True,True,True,True,West,4,3,5,2,8,2,999999,5,1,2,0,3,1,0,1,1,North,West,None,West,West,7,0,-1,168,West
34,27,20,4,6,True,True,True,True,West,4,3,6,2,7,2,999999,6,1,2,0,3,0,2,0,1,South,East,None,South,Stop,8,0,-1,167,West
35,27,20,3,6,True,True,True,True,West,4,3,6,2,8,2,999999,6,1,2,0,3,1,0,1,1,North,East,None,West,Stop,7,0,-1,166,South
36,27,20,3,5,True,True,True,True,South,4,3,6,2,8,2,999999,6,1,2,0,3,0,2,1,0,South,West,None,West,Stop,6,0,-1,165,South
37,27,20,3,4,True,True,True,True,South,4,3,6,0,10,1,999999,6,1,1,0,3,2,1,0,0,North,South,None,North,Stop,5,0,-1,164,South
38,27,20,3,3,True,False,True,True,South,4,3,6,0,1,999999,999999,6,2,0,0,3,2,0,1,0,North,None,None,North,Stop,4,0,-1,163,East
39,27,20,4,3,True,False,True,True,East,4,3,6,0,1,999999,999999,6,2,0,0,3,0,0,0,3,East,None,None,East,Stop,5,0,-1,162,East
40,27,20,5,3,True,False,True,True,East,4,3,5,0,1,999999,999999,5,2,0,0,3,1,1,0,1,North,None,None,South,South,5,0,-1,161,East
41,27,20,6,3,False,False,True,True,East,4,3,3,0,1,999999,999999,3,2,0,0,3,0,0,1,2,East,None,None,West,West,3,0,-1,160,East
42,27,20,7,3,False,False,True,True,East,4,3,2,1,1,999999,999999,2,3,0,0,3,2,0,0,1,North,None,None,North,North,3,0,-1,159,East
43,27,20,8,3,True,False,True,True,East,4,3,1,0,2,999999,999999,1,2,0,0,3,2,1,0,0,North,None,None,North,North,3,0,-1,158,East
44,27,20,9,3,True,False,True,True,East,4,3,1,0,2,999999,999999,1,2,0,0,3,0,2,0,1,East,None,None,East,East,3,0,-1,157,East
45,27,20,10,3,True,False,True,True,East,4,3,0,0,2,999999,999999,6,2,0,0,2,0,1,1,1,East,None,None,West,East,2,0,-1,156,North
46,27,20,10,4,True,True,True,True,North,4,3,0,1,2,1,999999,6,2,1,0,2,1,1,1,0,North,West,None,West,North,2,0,-1,155,North
47,27,20,10,5,True,True,True,True,North,4,3,0,1,1,2,999999,6,2,1,0,2,0,1,1,0,Stop,West,None,West,Stop,1,0,-1,154,North
48,27,20,10,6,True,True,True,True,North,4,2,6,3,7,3,999999,6,1,1,0,2,0,1,1,0,South,West,None,West,West,9,0,-1,353,North
49,27,20,10,7,True,True,True,True,North,4,2,6,4,6,4,999999,6,1,1,0,2,0,1,1,0,South,West,None,West,West,10,0,-1,352,North
50,27,20,10,8,True,True,True,True,North,4,2,5,5,6,5,999999,5,1,1,0,2,1,0,1,0,North,West,None,West,West,10,0,-1,351,North
51,27,20,10,9,True,True,True,True,North,4,2,5,4,4,6,999999,5,1,1,0,2,0,1,1,0,South,West,None,West,West,11,0,-1,350,North
52,27,20,10,10,True,True,True,True,North,4,2,5,4,4,7,999999,5,1,1,0,2,1,0,1,0,North,West,None,West,West,12,0,-1,349,North
53,27,20,10,11,True,True,True,True,North,4,2,5,2,2,7,999999,5,1,1,0,2,1,1,0,0,South,North,None,North,North,12,0,-1,348,North
54,27,20,10,12,True,True,True,True,North,4,2,6,2,2,8,999999,6,1,1,0,2,1,0,0,1,North,East,None,East,East,14,0,-1,347,North
55,27,20,10,13,True,True,False,True,North,4,2,6,1,1,9,999999,6,1,1,0,2,0,0,1,1,West,East,None,East,East,15,0,-1,346,North
56,27,20,10,14,True,True,False,True,North,4,2,7,1,1,10,999999,7,1,1,0,2,1,0,0,1,North,East,None,East,North,15,0,-1,345,North
57,27,20,10,15,True,True,True,True,North,4,2,7,1,999999,1,999999,7,0,2,0,2,0,2,0,0,None,South,None,South,South,15,0,-1,344,East
58,27,20,11,15,True,False,True,True,East,4,2,6,1,999999,1,999999,6,0,2,0,2,0,2,0,0,None,South,None,South,South,14,0,-1,343,East
59,27,20,12,15,True,True,True,True,East,4,2,4,0,999999,12,999999,4,0,1,0,2,1,0,1,0,None,West,None,West,North,12,0,-1,342,East
60,27,20,13,15,True,True,True,True,East,4,2,4,0,999999,12,999999,4,0,1,0,2,0,0,1,1,None,East,None,East,West,10,0,-1,341,East
61,27,20,14,15,True,True,True,True,East,4,2,3,1,1,11,999999,3,1,1,0,2,2,0,0,0,North,North,None,North,North,10,0,-1,340,East
62,27,20,15,15,True,True,True,True,East,4,2,2,1,1,11,999999,2,1,1,0,2,2,0,0,0,North,North,None,North,North,9,0,-1,339,East
63,27,20,16,15,True,True,True,True,East,4,2,1,0,999999,11,999999,1,0,1,0,2,1,1,0,0,None,North,None,North,South,7,0,-1,338,South
64,27,20,16,14,True,False,True,True,South,4,2,2,1,1,10,999999,2,1,1,0,2,0,0,1,1,West,East,None,East,West,7,0,-1,337,East
65,27,20,17,14,True,True,True,True,East,4,2,1,1,1,10,999999,1,1,1,0,2,0,0,1,1,West,East,None,East,West,5,0,-1,336,East
66,27,20,18,14,False,True,True,True,East,4,2,1,1,1,10,1,4,1,1,1,1,0,0,1,1,East,West,West,East,East,5,0,-1,335,East
67,27,20,19,14,False,True,True,True,East,4,2,2,1,1,11,2,4,1,1,1,1,0,1,0,1,East,South,South,East,East,5,0,-1,334,East
68,27,20,20,14,True,True,False,True,East,4,2,2,0,999999,11,2,3,0,1,1,1,0,1,0,1,None,East,East,South,South,3,0,-1,333,North
69,27,20,20,15,True,True,True,False,North,4,2,2,1,999999,1,2,4,0,2,1,1,0,0,0,2,None,East,East,East,East,5,0,-1,332,East
70,27,20,21,15,True,False,True,True,East,4,2,3,1,999999,1,4,3,0,2,1,1,0,0,1,1,None,East,West,East,East,4,0,-1,331,East
71,27,20,22,15,True,True,True,True,East,4,2,1,1,999999,1,5,1,0,2,1,1,0,0,2,0,None,West,West,West,West,2,0,-1,330,East
72,27,20,23,15,True,True,True,True,East,4,1,7,12,999999,12,7,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,19,0,-1,529,East
73,27,20,24,15,True,True,True,True,East,4,1,8,11,999999,11,8,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,19,0,-1,528,South
74,27,20,24,14,True,False,True,True,South,4,1,8,11,999999,11,8,999999,0,1,1,0,0,1,0,0,None,South,South,None,South,19,0,-1,527,East
75,27,20,25,14,True,True,False,True,East,4,1,10,11,999999,11,10,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,21,0,-1,526,South
76,27,20,25,13,True,False,False,False,South,4,1,11,10,999999,10,11,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,21,0,-1,525,Stop
77,27,20,25,13,True,False,False,False,South,4,1,12,10,999999,10,12,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,22,0,-1,524,North
78,27,20,25,14,True,True,False,True,North,4,1,11,11,999999,11,11,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,22,0,-1,523,North
79,27,20,25,15,True,True,False,True,North,4,1,12,12,999999,12,12,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,24,0,-1,522,North
80,27,20,25,16,True,True,False,True,North,4,1,12,13,999999,13,12,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,25,0,-1,521,West
81,27,20,24,16,False,True,True,True,West,4,1,11,13,999999,13,11,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,24,0,-1,520,West
82,27,20,23,16,False,True,True,True,West,4,1,10,13,999999,13,10,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,23,0,-1,519,West
83,27,20,22,16,False,True,True,True,West,4,1,8,13,999999,13,8,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,21,0,-1,518,West
84,27,20,21,16,True,True,True,True,West,4,1,7,13,999999,13,7,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,20,0,-1,517,West
85,27,20,20,16,True,True,True,False,West,4,1,6,12,999999,12,6,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,18,0,-1,516,South
86,27,20,20,15,True,True,True,False,South,4,1,6,10,999999,10,6,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,16,0,-1,515,South
87,27,20,20,14,True,True,False,True,South,4,1,7,9,999999,9,7,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,16,0,-1,514,South
88,27,20,20,13,True,True,False,True,South,4,1,7,8,999999,8,7,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,15,0,-1,513,West
89,27,20,19,13,True,True,True,True,West,4,1,6,7,999999,7,6,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,13,0,-1,512,West
90,27,20,18,13,True,True,True,True,West,4,1,5,6,999999,6,5,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,11,0,-1,511,South
91,27,20,18,12,True,True,True,True,South,4,1,5,4,999999,4,5,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,9,0,-1,510,South
92,27,20,18,11,True,True,True,True,South,4,1,5,4,999999,4,5,999999,0,1,1,0,0,1,0,0,None,South,South,None,South,9,0,-1,509,West
93,27,20,17,11,True,True,True,True,West,4,1,4,4,999999,4,4,999999,0,1,1,0,0,1,0,0,None,South,South,None,South,8,0,-1,508,West
94,27,20,16,11,True,True,True,True,West,4,1,2,4,999999,4,2,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,6,0,-1,507,West
95,27,20,15,11,True,True,True,True,West,4,1,2,4,999999,4,2,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,6,0,-1,506,West
96,27,20,14,11,True,True,True,True,West,4,1,0,4,999999,4,999999,999999,0,1,0,0,0,0,0,1,None,East,None,None,East,4,0,-1,505,South
97,27,20,14,10,True,True,True,True,South,4,1,0,4,999999,4,999999,999999,0,1,0,0,0,1,0,0,None,South,None,None,South,4,0,-1,504,South
98,27,20,14,9,True,True,False,True,South,4,1,1,3,999999,3,999999,1,0,1,0,1,0,0,0,1,None,East,None,East,East,4,0,-1,503,South
99,27,20,14,8,True,True,True,True,South,4,1,2,2,999999,2,999999,2,0,1,0,1,0,0,0,1,None,East,None,East,East,4,0,-1,502,South
100,27,20,14,7,True,True,False,True,South,4,1,1,1,999999,1,999999,1,0,1,0,1,0,0,1,0,None,West,None,West,West,2,0,-1,501,South
101,27,20,14,6,True,True,True,True,South,4,1,2,0,999999,999999,999999,2,0,0,0,1,0,0,0,1,None,None,None,East,East,2,0,-1,500,South
102,27,20,14,5,True,True,False,True,South,4,1,2,1,1,999999,999999,2,1,0,0,1,0,0,0,1,East,None,None,East,East,3,0,-1,499,South
103,27,20,14,4,True,True,True,True,South,4,1,3,2,2,999999,999999,3,1,0,0,1,0,0,0,1,East,None,None,East,East,5,0,-1,498,East
104,27,20,15,4,False,True,True,True,East,4,1,2,2,2,999999,999999,2,1,0,0,1,0,0,0,1,East,None,None,East,East,4,0,-1,497,East
105,27,20,16,4,False,True,True,True,East,4,1,2,2,2,999999,999999,2,1,0,0,1,0,0,0,1,East,None,None,East,East,4,0,-1,496,East
106,27,20,17,4,True,True,True,True,East,4,1,0,2,2,999999,999999,999999,1,0,0,0,0,0,1,0,West,None,None,None,West,2,0,-1,495,North
1,30,20,1,18,False,True,True,False,Stop,4,4,0,9,999999,9,999999,1,0,4,0,3,0,0,0,0,None,Stop,None,Stop,Stop,13,0,-1,0,Stop
7,30,20,1,18,False,True,True,False,Stop,4,4,0,10,999999,10,999999,3,0,4,0,3,0,1,1,2,None,East,None,West,West,14,0,-1,-6,South
8,30,20,1,17,True,True,False,False,South,4,4,0,9,999999,9,999999,3,0,4,0,3,0,2,2,0,None,West,None,West,West,13,0,-1,-7,South
9,30,20,1,16,True,True,True,False,South,4,4,1,8,999999,8,999999,1,0,4,0,4,0,1,1,2,None,East,None,East,West,12,0,-1,-8,South
10,30,20,1,15,True,True,True,False,South,4,4,2,7,999999,7,999999,2,0,4,0,4,1,1,0,2,None,East,None,East,North,10,0,-1,-9,South
11,30,20,1,14,True,True,True,False,South,4,4,3,6,999999,6,999999,3,0,4,0,4,1,0,0,3,None,East,None,East,North,9,0,-1,-10,South
12,30,20,1,13,True,True,False,False,South,4,4,3,6,999999,6,999999,3,0,4,0,4,0,2,0,2,None,South,None,East,South,9,0,-1,-11,South
13,30,20,1,12,True,True,True,False,South,4,4,3,5,999999,5,999999,3,0,4,0,4,0,1,0,3,None,East,None,East,East,9,0,-1,-12,South
14,30,20,1,11,True,True,False,False,South,4,4,2,4,999999,4,999999,2,0,4,0,4,1,0,1,2,None,North,None,West,North,9,0,-1,-13,South
15,30,20,1,10,True,True,False,False,South,4,4,1,2,999999,2,999999,1,0,4,0,4,2,1,1,0,None,North,None,West,North,7,0,-1,-14,South
16,30,20,1,9,True,True,False,False,South,4,4,1,1,999999,1,999999,1,0,4,0,4,3,1,0,0,None,North,None,North,North,6,0,-1,-15,South
17,30,20,1,8,True,True,False,False,South,4,4,1,0,999999,1,999999,1,0,3,0,4,3,0,1,0,None,North,None,North,North,4,0,-1,-16,South
18,30,20,1,7,True,True,False,False,South,4,4,1,0,1,1,999999,1,1,2,0,4,2,0,1,1,East,North,None,North,North,2,0,-1,-17,South
19,30,20,1,6,True,True,True,False,South,4,4,2,0,1,1,999999,2,2,1,0,4,0,1,1,2,South,East,None,East,East,2,0,-1,-18,South
20,30,20,1,5,True,True,True,False,South,4,4,2,0,2,1,999999,2,2,1,0,4,0,3,1,0,South,South,None,South,South,2,0,-1,-19,East
21,30,20,2,5,True,True,True,True,East,4,4,1,0,1,1,999999,1,2,1,0,4,1,3,0,0,South,South,None,South,South,2,0,-1,-20,East
22,30,20,3,5,True,True,True,True,East,4,3,0,1,1,999999,999999,3,3,0,0,2,3,0,0,0,North,None,None,North,North,2,0,-1,179,North
23,30,20,3,6,True,True,True,True,North,4,2,3,0,999999,999999,999999,3,0,0,0,2,1,1,0,0,None,None,None,South,South,3,0,-1,378,North
24,30,20,3,7,True,True,True,False,North,4,2,3,0,999999,2,999999,3,0,1,0,2,1,1,0,0,None,South,None,North,North,3,0,-1,377,North
25,30,20,3,8,True,True,True,False,North,4,2,3,2,999999,2,999999,3,0,2,0,2,0,1,0,1,None,South,None,South,South,5,0,-1,376,North
26,30,20,3,9,True,True,True,False,North,4,2,2,3,999999,3,999999,2,0,2,0,2,0,1,1,0,None,West,None,West,West,5,0,-1,375,East
27,30,20,4,9,True,True,True,True,East,4,2,0,3,999999,3,999999,7,0,2,0,1,0,0,1,1,None,West,None,East,West,3,0,-1,374,East
28,30,20,5,9,True,True,True,True,East,4,2,0,3,999999,3,999999,6,0,2,0,1,1,0,0,1,None,East,None,North,East,3,0,-1,373,South
29,30,20,5,8,True,True,True,True,South,4,2,0,2,999999,2,999999,5,0,2,0,1,0,0,1,1,None,East,None,West,East,2,0,-1,372,South
30,30,20,5,7,True,True,True,True,South,4,2,1,1,999999,1,999999,1,0,2,0,2,1,0,0,1,None,North,None,East,East,2,0,-1,371,South
31,30,20,5,6,True,True,True,True,South,4,2,1,0,999999,999999,999999,1,0,0,0,2,1,0,0,1,None,None,None,East,East,1,0,-1,370,South
32,30,20,5,5,True,True,False,True,South,4,2,0,1,1,999999,999999,4,2,0,0,1,0,0,2,0,West,None,None,West,West,1,0,-1,369,South
33,30,20,5,4,True,True,False,True,South,4,2,1,2,2,999999,1,4,2,0,1,1,1,0,1,0,West,None,West,North,West,3,0,-1,368,South
34,30,20,5,3,True,False,True,True,South,4,2,1,3,3,999999,1,3,2,0,1,1,0,0,2,0,West,None,West,West,West,4,0,-1,367,North
35,30,20,5,4,True,True,False,True,North,4,2,1,2,2,999999,1,3,2,0,1,1,0,1,1,0,South,None,West,South,West,3,0,-1,366,North
36,30,20,5,5,True,True,False,True,North,4,2,0,1,1,999999,999999,2,2,0,0,1,0,0,1,0,West,None,None,West,Stop,1,0,-1,365,North
37,30,20,5,6,True,True,True,True,North,4,1,1,0,999999,999999,999999,1,0,0,0,1,0,0,1,0,None,None,None,West,West,1,0,-1,564,West
38,30,20,4,6,True,True,True,True,West,4,1,2,1,1,999999,999999,2,1,0,0,1,1,0,0,0,North,None,None,North,North,3,0,-1,563,West
39,30,20,3,6,True,True,True,True,West,4,1,3,2,2,999999,999999,3,1,0,0,1,1,0,0,0,North,None,None,North,North,5,0,-1,562,East
40,30,20,4,6,True,True,True,True,East,4,1,2,3,3,999999,999999,2,1,0,0,1,1,0,0,0,North,None,None,North,North,5,0,-1,561,East
41,30,20,5,6,True,True,True,True,East,4,1,1,4,4,999999,999999,1,1,0,0,1,1,0,0,0,North,None,None,North,North,5,0,-1,560,North
42,30,20,5,7,True,True,True,True,North,4,1,1,2,2,999999,999999,1,1,0,0,1,0,1,0,0,South,None,None,South,South,3,0,-1,559,North
43,30,20,5,8,True,True,True,True,North,4,1,1,1,1,999999,999999,1,1,0,0,1,0,1,0,0,South,None,None,South,South,2,0,-1,558,North
44,30,20,5,9,True,True,True,True,North,4,1,1,1,1,999999,999999,1,1,0,0,1,1,0,0,0,North,None,None,North,North,2,0,-1,557,East
5,20,13,1,11,False,True,True,False,Stop,4,4,3,0,999999,2,999999,3,0,3,0,4,1,0,1,2,None,North,None,North,North,5,2,14,-4,East
6,20,13,2,11,False,False,True,True,East,4,4,3,0,999999,2,999999,3,0,3,0,4,0,0,0,4,None,East,None,East,East,5,2,13,-5,East
7,20,13,3,11,False,False,True,True,East,4,4,2,0,999999,3,999999,2,0,3,0,4,0,1,1,2,None,South,None,South,South,5,2,12,-6,East
8,20,13,4,11,False,False,True,True,East,4,4,1,0,999999,3,999999,1,0,3,0,4,0,2,2,0,None,South,None,South,South,4,2,11,-7,East
9,20,13,5,11,False,True,True,True,East,4,4,0,0,999999,2,999999,2,0,3,0,3,1,0,3,0,None,North,None,West,North,2,2,10,-8,East
10,20,13,6,11,False,True,True,True,East,4,4,0,0,999999,2,999999,1,0,3,0,3,1,0,2,1,None,East,None,North,East,2,2,9,-9,East
11,20,13,7,11,False,False,True,True,East,4,4,0,0,999999,3,1,3,0,3,1,2,0,3,0,1,None,South,South,East,East,3,2,8,-10,East
12,20,13,8,11,False,False,True,True,East,4,4,0,1,999999,1,2,2,0,4,1,2,0,2,1,1,None,South,South,South,South,3,2,7,-11,East
13,20,13,9,11,False,False,True,True,East,4,4,0,1,999999,1,2,2,0,4,2,1,0,0,3,1,None,East,West,East,East,3,2,6,-12,East
14,20,13,10,11,False,True,True,True,East,4,4,1,0,999999,4,2,1,0,3,3,1,0,0,2,1,None,East,West,Stop,Stop,1,2,5,-13,East
15,20,13,11,11,False,True,True,True,East,4,3,2,4,999999,4,2,999999,0,3,3,0,1,0,0,2,None,East,East,None,East,8,2,4,186,East
16,20,13,12,11,False,False,True,True,East,4,3,3,4,999999,4,3,999999,0,3,3,0,1,1,0,1,None,East,North,None,East,8,2,3,185,East
17,20,13,13,11,False,False,True,True,East,4,3,4,5,999999,5,4,999999,0,3,3,0,1,2,0,0,None,South,North,None,North,9,2,2,184,East
18,20,13,14,11,False,True,True,True,East,4,3,4,5,999999,5,4,999999,0,3,3,0,0,0,1,2,None,East,East,None,East,9,1,9,183,South
19,20,13,14,10,True,True,False,False,South,4,3,5,3,999999,3,5,999999,0,3,3,0,1,0,2,0,None,North,North,None,North,8,1,8,282,South
20,20,13,14,9,True,True,True,True,South,4,3,5,1,999999,1,5,999999,0,3,3,0,2,1,0,0,None,North,North,None,North,6,1,7,281,South
21,20,13,14,8,True,True,True,True,South,4,3,5,1,1,4,5,999999,1,2,3,0,1,2,0,0,North,South,North,None,North,6,1,6,280,South
22,20,13,14,7,True,True,True,True,South,4,3,4,2,2,3,4,999999,1,2,3,0,0,0,2,1,East,West,East,None,East,6,1,5,279,South
23,20,13,14,6,True,True,False,False,South,4,3,5,2,3,2,5,999999,1,2,3,0,0,0,2,1,West,West,West,None,West,8,1,4,278,South
24,20,13,14,5,True,True,True,True,South,4,3,4,1,4,1,4,999999,1,2,3,0,0,0,0,3,East,East,East,None,East,7,1,5,277,West
25,20,13,13,5,False,True,True,True,West,4,3,3,0,5,2,3,999999,1,1,3,0,2,0,0,1,North,East,North,None,North,5,1,4,276,West
26,20,13,12,5,False,False,True,True,West,4,3,2,0,6,2,2,999999,1,1,3,0,1,0,2,0,North,West,North,None,West,5,1,3,275,West
27,20,13,11,5,False,True,True,True,West,4,3,1,0,5,2,1,999999,1,1,3,0,0,1,2,0,South,West,South,None,West,4,1,2,274,West
28,20,13,10,5,True,True,True,True,West,4,3,1,1,5,1,3,1,1,2,2,1,0,1,1,1,East,South,South,East,South,4,0,-1,273,North
29,20,13,10,6,True,True,False,True,North,4,3,1,2,5,2,2,1,1,2,2,1,1,0,1,1,North,East,East,North,East,4,0,-1,372,North
30,20,13,10,7,True,True,False,True,North,4,3,1,3,3,4,2,1,1,2,2,1,0,2,0,1,South,East,South,South,South,4,0,-1,371,North
31,20,13,10,8,True,True,False,True,North,4,3,1,2,2,4,2,1,1,2,2,1,1,2,0,0,South,North,South,South,South,3,0,-1,370,North
32,20,13,10,9,True,True,True,True,North,4,3,1,2,2,5,1,1,1,2,2,1,2,0,0,1,North,North,East,North,North,3,0,-1,369,North
33,20,13,10,10,True,True,True,False,North,4,3,0,1,1,6,2,999999,1,2,2,0,0,0,2,0,Stop,West,West,None,Stop,1,0,-1,368,North
34,20,13,10,11,False,True,True,True,North,4,2,3,8,999999,8,3,999999,0,2,2,0,0,1,1,0,None,South,West,None,West,11,0,-1,567,East
35,20,13,11,11,False,True,True,True,East,4,2,3,8,999999,8,3,999999,0,2,2,0,0,0,0,2,None,East,East,None,East,11,0,-1,566,East
36,20,13,12,11,False,False,True,True,East,4,2,3,8,999999,8,3,999999,0,2,2,0,0,0,0,2,None,East,East,None,East,11,0,-1,565,West
37,20,13,11,11,False,True,True,True,West,4,2,1,8,999999,8,1,999999,0,2,2,0,0,0,1,1,None,West,East,None,East,9,0,-1,564,West
38,20,13,10,11,False,True,True,True,West,4,2,1,8,999999,8,5,1,0,2,1,1,0,0,1,1,None,West,West,East,East,9,0,-1,563,West
39,20,13,9,11,False,False,True,True,West,4,2,2,8,999999,8,5,2,0,2,1,1,0,0,1,1,None,West,West,East,East,10,0,-1,562,West
40,20,13,8,11,False,False,True,True,West,4,2,3,8,999999,8,5,3,0,2,1,1,0,0,1,1,None,West,West,East,East,11,0,-1,561,West
41,20,13,7,11,False,False,True,True,West,4,2,4,8,999999,8,4,4,0,2,1,1,0,0,1,1,None,West,West,East,West,12,0,-1,560,West
